screen_point_index,x,y,z,field_name,value
279,-0.11868321150541306,0.8379745483398438,-0.5326471328735352,record_signature,0.2812852628863401
280,0.31306010484695435,0.8378372192382812,0.44723835587501526,record_signature,0.22533639168947275
281,0.5042996406555176,0.8377609252929688,0.2093764841556549,record_signature,0.25294407175180866
282,-0.12110072374343872,0.8372726440429688,0.5332064628601074,record_signature,0.9631516813791785
283,0.4658557176589966,0.8364486694335938,-0.28867295384407043,record_signature,0.945049330470167
284,0.5126011371612549,0.8364028930664062,0.19408832490444183,record_signature,0.1475817391445956
285,0.3608454465866089,0.8357315063476562,-0.4139364957809448,record_signature,0.25120469854726246
286,-0.4989927411079407,0.8336715698242188,0.2366388589143753,record_signature,0.7536400035076324
287,-0.29407837986946106,0.8335952758789062,0.4675861895084381,record_signature,0.7726933194166492
288,-0.37530484795570374,0.8335037231445312,-0.405484676361084,record_signature,0.6503218445519098
289,-0.5447450876235962,0.8330307006835938,0.09650196135044098,record_signature,0.25381889689092874
290,0.048511750996112823,0.8330001831054688,0.5511417984962463,record_signature,0.22113752711159176
291,-0.5115944743156433,0.8328323364257812,0.21133247017860413,record_signature,0.9026246062477791
292,-0.2137228548526764,0.8325576782226562,0.5110481977462769,record_signature,0.2761018133337061
293,-0.2953220307826996,0.8323440551757812,-0.4690290689468384,record_signature,0.2183890037996941
294,-0.16112834215164185,0.8317031860351562,-0.5313261151313782,record_signature,0.5982075010381221
295,0.3236640393733978,0.8316574096679688,-0.451206773519516,record_signature,0.22006180842136816
296,-0.45028790831565857,0.8311080932617188,-0.3263435661792755,record_signature,0.0687053190449531
297,-0.5101292729377747,0.8309097290039062,-0.22216463088989258,record_signature,0.5008374394861973
298,-0.5547157526016235,0.8299942016601562,0.05831000953912735,record_signature,0.9867543152433998
299,0.2428898811340332,0.8295669555664062,0.5028152465820312,record_signature,0.4733893338022112
300,0.4444217085838318,0.8278121948242188,0.3423686921596527,record_signature,0.9422845738576103
301,0.5246227979660034,0.8259811401367188,-0.20621848106384277,record_signature,0.8647938544683047
302,-0.2720898985862732,0.8257522583007812,-0.4940650761127472,record_signature,0.6059360498158166
303,-0.01231858879327774,0.8255691528320312,0.5641664862632751,record_signature,0.5089906540128288
304,0.11041536927223206,0.8255081176757812,-0.5534842610359192,record_signature,0.5861875854120364
305,0.2924679219722748,0.8254928588867188,0.4827256500720978,record_signature,0.8708979198066684
306,-0.0875110775232315,0.8252487182617188,0.5579483509063721,record_signature,0.5204276055385749
307,-0.24704211950302124,0.8249130249023438,-0.5084178447723389,record_signature,0.633601321084255
308,0.24275518953800201,0.8238143920898438,0.5122497081756592,record_signature,0.9754835845179827
309,-0.4008445739746094,0.8228378295898438,-0.4028170108795166,record_signature,0.2643516751957197
310,0.07579530030488968,0.8227920532226562,-0.5632657408714294,record_signature,0.6728697442365155
311,-0.23841416835784912,0.8227157592773438,-0.5160402059555054,record_signature,0.4394445165924474
312,0.5589725971221924,0.8212661743164062,-0.11433073878288269,record_signature,0.3243995667034243
313,0.5753453373908997,0.8179092407226562,0.001490278635174036,record_signature,0.39595673926940095
314,0.34891924262046814,0.8178634643554688,0.457552969455719,record_signature,0.8635404990553872
315,-0.5716183185577393,0.8157730102539062,0.08812983334064484,record_signature,0.9392870423866112
316,0.3619762063026428,0.8157577514648438,-0.4511236250400543,record_signature,0.5567694361412078
