worldline_id,event_index,cycle,x,y,z,fit_residual,support_node_count,particle_like
worldline_000061,7,80.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.4957663690641617,7,False
worldline_000061,8,92.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.4957663690641617,7,False
worldline_000061,9,103.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.4957663690641617,7,False
worldline_000061,10,115.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.4957663690641617,7,False
worldline_000061,11,127.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.4957663690641617,7,False
worldline_000067,0,0.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.546669454824823,4,False
worldline_000067,1,11.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.546669454824823,4,False
worldline_000067,2,23.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.546669454824823,4,False
worldline_000067,3,34.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.546669454824823,4,False
worldline_000067,4,46.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.546669454824823,4,False
worldline_000067,5,57.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.546669454824823,4,False
worldline_000067,6,69.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.546669454824823,4,False
worldline_000067,7,80.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.546669454824823,4,False
worldline_000067,8,92.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.546669454824823,4,False
worldline_000067,9,103.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.546669454824823,4,False
worldline_000067,10,115.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.546669454824823,4,False
worldline_000067,11,127.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.546669454824823,4,False
worldline_000068,0,0.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5142229037831287,5,False
worldline_000068,1,11.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5142229037831287,5,False
worldline_000068,2,23.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5142229037831287,5,False
worldline_000068,3,34.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5142229037831287,5,False
worldline_000068,4,46.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5142229037831287,5,False
worldline_000068,5,57.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5142229037831287,5,False
worldline_000068,6,69.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5142229037831287,5,False
worldline_000068,7,80.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5142229037831287,5,False
worldline_000068,8,92.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5142229037831287,5,False
worldline_000068,9,103.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5142229037831287,5,False
worldline_000068,10,115.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5142229037831287,5,False
worldline_000068,11,127.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5142229037831287,5,False
worldline_000070,0,0.0,-1.209742228837281,-1.8338144970550094,0.37713196102108815,0.46300338713414685,3,False
worldline_000070,1,11.0,-1.209742228837281,-1.8338144970550094,0.37713196102108815,0.46300338713414685,3,False
worldline_000070,2,23.0,-1.209742228837281,-1.8338144970550094,0.37713196102108815,0.46300338713414685,3,False
worldline_000070,3,34.0,-1.209742228837281,-1.8338144970550094,0.37713196102108815,0.46300338713414685,3,False
worldline_000070,4,46.0,-1.209742228837281,-1.8338144970550094,0.37713196102108815,0.46300338713414685,3,False
worldline_000070,5,57.0,-1.209742228837281,-1.8338144970550094,0.37713196102108815,0.46300338713414685,3,False
worldline_000070,6,69.0,-1.209742228837281,-1.8338144970550094,0.37713196102108815,0.46300338713414685,3,False
worldline_000070,7,80.0,-1.209742228837281,-1.8338144970550094,0.37713196102108815,0.46300338713414685,3,False
worldline_000070,8,92.0,-1.209742228837281,-1.8338144970550094,0.37713196102108815,0.46300338713414685,3,False
worldline_000070,9,103.0,-1.209742228837281,-1.8338144970550094,0.37713196102108815,0.46300338713414685,3,False
worldline_000070,10,115.0,-1.209742228837281,-1.8338144970550094,0.37713196102108815,0.46300338713414685,3,False
worldline_000070,11,127.0,-1.209742228837281,-1.8338144970550094,0.37713196102108815,0.46300338713414685,3,False
worldline_000075,0,0.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5713995569422818,6,False
worldline_000075,1,11.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5713995569422818,6,False
worldline_000075,2,23.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5713995569422818,6,False
worldline_000075,3,34.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5435961531999827,5,False
